"CONTEXT", "ID", "TEXT"
"traveler:HIRING_ENGINEERS_END","Anyway, is ok. Last guy very sharp.","Enfin bref, ça ira. Le dernier type était nickel."
"traveler:HIRING_ENGINEERS_END","Thanks for the help.","Merci pour le coup de main."
"traveler:FRIENDLY_GUARD0","Hello.","Bonjour."
"traveler:FRIENDLY_GUARD0","I heard that you are from Nirsk?","J'ai entendu dire que vous venez de Nirsk ?"
"traveler:FRIENDLY_GUARD0","I grew up there but I have not been back in many years.","J'ai grandi là-bas, mais je n'y suis pas retourné depuis des années..."
"traveler:FRIENDLY_GUARD0","@It is still a shit-hole. As before.","@C'est toujours un trou paumé. Rien n'a changé..."
"traveler:FRIENDLY_GUARD0","Haha, of course. This is what I remember too.","Ha ha, c'est clair ! C'était déjà comme ça dans mes souvenirs."
"traveler:FRIENDLY_GUARD0","I am Sergiu. It is good to meet you.","Je suis Sergiu. Heureux de vous rencontrer."
"traveler:FRIENDLY_GUARD0","I will do my best to keep you safe.","Je ferai de mon mieux pour assurer votre sécurité."
"traveler:FRIENDLY_GUARD1","Thank you for yesterday.","Merci pour hier."
"traveler:FRIENDLY_GUARD1","My aim is not like before.","Je ne vise plus aussi bien qu'avant..."
"traveler:FRIENDLY_GUARD2","There is more action at this checkpoint than in the war.","Il y a plus d'action à ce poste-frontière que pendant la guerre !"
"traveler:FRIENDLY_GUARD2","I fought in Kolechia for 5 years.","J'ai combattu en Koléchie pendant 5 ans."
"traveler:FRIENDLY_GUARD2","If you think it is bad in Arstotzka, it is ten times worse in Kolechia.","Si vous trouvez que ça craint en Arstotzka, c'est dix fois pire en Koléchie."
"traveler:FRIENDLY_GUARD2","I do not blame them for coming here.","Je ne peux pas leur reprocher de chercher à venir ici."
"traveler:FRIENDLY_GUARD2","Anyways, you are doing well. Keep it up.","Enfin bref, vous faites du bon boulot. Continuez comme ça."
"traveler:FRIENDLY_GUARD3","Friend, how are you?","Salut l'ami, ça roule ?"
"traveler:FRIENDLY_GUARD3","I have a small favor to ask.","J'aurais une petite faveur à vous demander..."
"traveler:FRIENDLY_GUARD3","During the war, I met a beautiful girl.","Pendant la guerre, j'ai rencontré une fille adorable."
"traveler:FRIENDLY_GUARD3","I think about her every moment.","Je pense à elle tout le temps..."
"traveler:FRIENDLY_GUARD3","Yesterday I receive word that she is finally coming here.","Hier, j'ai appris qu'elle allait enfin venir me rejoindre."
"traveler:FRIENDLY_GUARD3","Please, let her pass and I will be in your debt.","S'il vous plaît, laissez-la passer... Je vous revaudrai ça."
"traveler:FRIENDLY_GUARD3","Her name is Elisa.","Elle s'appelle Elisa."
"traveler:FRIENDLY_GUARD4","Thank you for everything.","Merci pour tout."
"traveler:FRIENDLY_GUARD4","Elisa is so happy here.","Elisa est vraiment heureuse ici."
"traveler:FRIENDLY_GUARD4","She says our first son will have your name.","Elle tient à ce que notre premier fils porte votre prénom !"
"traveler:FRIENDLY_GUARD4","This is fine but I told her I want a daughter first!","Je suis d'accord, mais je l'ai prévenue que je voulais d'abord une fille !"
"traveler:FRIENDLY_GUARD4","I would like to show the locket to her.","J'aimerais pouvoir lui montrer le médaillon."
"traveler:FRIENDLY_GUARD4","Do you still have it?","Vous l'avez toujours ?"
"traveler:FRIENDLY_GUARD4","Ah, I missed not having this with me.","Ah, ça m'a manqué de ne plus l'avoir sur moi !"
"traveler:FRIENDLY_GUARD4","It is not much, but we have found a small way to thank you.","Ce n'est presque rien, mais nous tenons à vous offrir un petit quelque chose en remerciement..."
"traveler:FRIENDLY_GUARD4","Elisa will deliver it to your home. I hope that it helps.","Elisa l'apportera directement chez vous. J'espère que cela vous sera utile."
"traveler:FRIENDLY_GUARD4","Tomorrow I am transferred to another post.","Demain, je serai transféré à un autre poste."
"traveler:FRIENDLY_GUARD4","Stay safe my friend.","Prenez soin de vous, mon ami."
"traveler:FRIENDLY_GUARD4","Elisa did not come.","Elisa n'est pas venue."
"traveler:FRIENDLY_GUARD4","@She arrived, but her papers were not in order.","@Je l'ai vue, mais ses papiers n'étaient pas en règle."
"traveler:FRIENDLY_GUARD4","@Tell her to try again with the correct documents.","@Dites-lui de réessayer avec les documents adéquats."
"traveler:FRIENDLY_GUARD4","You know this is impossible.","Vous savez bien que c'est impossible !"
"traveler:FRIENDLY_GUARD4","If you have the locket, give it back to me.","Si vous avez le médaillon, rendez-le-moi !"
"traveler:ELISA","Do you know Sergiu?","Vous connaissez Sergiu ?"
"traveler:ELISA","He said you were friend. That you would help.","Il m'a dit que vous étiez un ami et que vous alliez m'aider."
"traveler:ELISA","Please, my family is gone.","S'il vous plaît, j'ai perdu toute ma famille."
"traveler:ELISA","I have only Sergiu left.","Il ne me reste que Sergiu..."
"traveler:ELISA","@You do not have the required documentation.","@Vous n'avez pas tous les documents nécessaires."
"traveler:ELISA","I tried for so long.","Croyez-moi, j'ai essayé par tous les moyens !"
"traveler:ELISA","They would not allow me to leave.","Ils refusent catégoriquement de me laisser partir."
"traveler:ELISA","I am denied?","Je suis refusée ?"
"traveler:ELISA","I understand.","Je comprends..."
"traveler:ELISA","Please, tell Sergiu I will always love him.","S'il vous plaît, dites à Sergiu que je l'aimerai toujours."
"traveler:ELISA","We will be together in another life.","Nous nous retrouverons dans une autre vie..."
"traveler:ELISA","Return this for him to remember me.","Rendez-lui ceci, en souvenir de moi."
"traveler:ELISA","Thank you so much.","Merci beaucoup."
"traveler:ELISA","I will never forget your kindness.","Je n'oublierai jamais votre gentillesse !"
"traveler:ELISA","@He is waiting for you.","@Il vous attend."
"traveler:ELISA","My love.","Mon amour..."
"traveler:ELISA","I miss him.","Il me manque tellement."
"traveler:ELISA","@I am sorry. Sergiu was killed.","@Je suis désolé, mais Sergiu a été tué."
"traveler:ELISA","My Sergiu.","Mon Sergiu!"
"traveler:ELISA","Thank you for your kindness.","Merci pour votre gentillesse."
"traveler:ELISA","There is nothing for me here any more.","Il n'y a plus rien pour moi ici, désormais."
"traveler:ELISA","Thank you.","Merci."
"traveler:PRISON_GUARD_REPORTDETAINS","You detained nobody.","Vous n'avez placé personne en détention."
"traveler:PRISON_GUARD_REPORTDETAINS","You detained only one person.","Vous n'avez placé qu'une seule personne en détention."
"traveler:PRISON_GUARD_REPORTDETAINS","You detained ${Game/NumDetains} people.","Vous avez placé ${Game/NumDetains} personnes en détention."
"traveler:PRISON_GUARD0","Hello.","Bonjour."
"traveler:PRISON_GUARD0","@Are you the spy?","@C'est vous l'espion ?"
"traveler:PRISON_GUARD0","What? No.","Quoi ? Non..."
"traveler:PRISON_GUARD0","I am guard here. My name is Calensk.","Je travaille comme garde ici. Je m'appelle Calensk."
"traveler:PRISON_GUARD0","They told me I get good position, then send me here.","Ils m'avaient promis un bon poste et ils m'ont envoyé ici."
"traveler:PRISON_GUARD0","This is thanks I get.","Voilà comment je suis remercié..."
"traveler:PRISON_GUARD0","Now they pay me almost nothing.","Maintenant, ils me payent des clopinettes."
"traveler:PRISON_GUARD0","@They pay us all as much.","@Nous sommes tous logés à la même enseigne."
"traveler:PRISON_GUARD0","Yes. But look.","Justement. Écoutez un peu."
"traveler:PRISON_GUARD0","I get small bonus when you detain people.","Je touche une petite prime quand vous placez des gens en détention."
"traveler:PRISON_GUARD0","More you detain, more they give me for processing.","Plus il y a de détenus, plus ils me payent pour m'en charger."
"traveler:PRISON_GUARD0","But this is not fair, right? You should get something too.","Mais ce n'est pas très juste. Vous aussi devriez toucher quelque chose."
"traveler:PRISON_GUARD0","So I fix this problem.","Alors j'ai une solution à proposer."
"traveler:PRISON_GUARD0","I give you 5 credits from my bonus for every two people you detain.","Je vous donnerai 5 crédits de ma prime toutes les 2 personnes placées en détention."
"traveler:PRISON_GUARD0","Sounds like good deal to me.","Ça me paraît honnête."
"traveler:PRISON_GUARD0","I give money to you after I get paid.","Je vous donnerai l'argent quand j'aurai touché ma paye."
"traveler:PRISON_GUARD0","Let us make the best of this.","Essayons de tirer le meilleur parti de cette situation."
"traveler:PRISON_GUARD3","Here.","Tenez."
"traveler:PRISON_GUARD3","For bonus and selling bomb parts.","Il y a votre bonus et votre part sur la revente des pièces de la bombe."
"traveler:PRISON_GUARD3","They move our station to prison.","Ils vont nous réaffecter à la prison."
"traveler:PRISON_GUARD3","We still get bonus so keep detaining.~","On touchera toujours la prime, alors continuez à placer des gens en détention.~"
"traveler:PRISON_GUARD3","I stop visiting you here.","Je ne passerai plus vous voir ici."
"traveler:PRISON_GUARD3","I will drop off money at your home instead.","Je déposerai l'argent directement chez vous."
"traveler:PRISON_GUARD3","Every other night.","Un jour sur deux."
"traveler:PRISON_GUARD_PAYOUT","What is going on?","Que se passe-t-il ?"
"traveler:PRISON_GUARD_PAYOUT","I am getting nothing because of you.","Vous n'avez rien fait pour que je touche une prime."
"traveler:PRISON_GUARD_PAYOUT","Detain more people and we will both benefit.","Placez plus de monde en détention et nous en profiterons tous les deux."
"traveler:PRISON_GUARD_PAYOUT","Good morning.","Bonjour."
"traveler:PRISON_GUARD_PAYOUT","You are not detaining enough people.","Vous ne placez pas assez de monde en détention."
"traveler:PRISON_GUARD_PAYOUT","I have nothing to give you.","Je n'ai rien à vous donner."
"traveler:PRISON_GUARD_PAYOUT","Detain more to share part of my bonus.","Placez plus de monde en détention pour toucher une partie de ma prime."
"traveler:PRISON_GUARD_PAYOUT","Bonus is good, they pay ok.","La prime est bonne, ils paient bien."
"traveler:PRISON_GUARD_PAYOUT","It is not much though.","Mais ça ne représente toujours pas grand-chose..."
"traveler:PRISON_GUARD_PAYOUT","Maybe you detain more people and we do better.","Essayez de placer plus de monde en détention et nous toucherons plus."
"traveler:PRISON_GUARD_PAYOUT","@This is not enough.","@Ce n'est pas la somme convenue."
"traveler:PRISON_GUARD_PAYOUT","Yes, I know.","Oui, je sais."
"traveler:PRISON_GUARD_PAYOUT","My wife sick now. Neighbor spreads the flu.","Ma femme est malade en ce moment. Un voisin a répandu la grippe."
"traveler:PRISON_GUARD_PAYOUT","This is what is left after medicine.","C'est ce qui me reste, après avoir payé les médicaments."
"traveler:PRISON_GUARD_PAYOUT","I give you rest next time.","Je vous donnerai le reste la prochaine fois..."
"traveler:PRISON_GUARD_PAYOUT","Maybe you detain more people to make it easier.","Vous pourriez essayer de placer en détention plus de monde, ça sera plus facile."
"traveler:PRISON_GUARD_PAYOUT","Here is your cut.","Voici votre part."
"traveler:PRISON_GUARD_PAYOUT","@There is more from last time.","@Il en manquait la dernière fois."
"traveler:PRISON_GUARD_PAYOUT","This is all I have now but soon I make up rest.","C'est tout ce que j'ai pour l'instant, mais je me rattraperai bientôt."
"traveler:PRISON_GUARD_PAYOUT","Again it is a little short.","Encore une fois, je suis un peu à court."
"traveler:PRISON_GUARD_PAYOUT","Keep detaining and I pay you back soon.","Continuez à placer les gens en détention et je vous paierai bientôt ce que je vous dois."
"traveler:PRISON_GUARD_BOMB","What is going on?","Qu'est-ce qui se passe ?"
"traveler:PRISON_GUARD_BOMB","Oh. Hah.","Oh ! Ah..."
"traveler:PRISON_GUARD_BOMB","What is this amateur shit?","Pff, c'est quoi ce truc d'amateur ?"
"traveler:PRISON_GUARD_BOMB","@Should we evacuate?","@Faut-il évacuer le poste ?"
"traveler:PRISON_GUARD_BOMB","For that little thing? No of course not.","À cause de ce petit machin ? Bien sûr que non."
"traveler:PRISON_GUARD_BOMB","Just disable it. Open the cover.","Vous n'avez qu'à la désamorcer. Ouvrez le couvercle."
"traveler:PRISON_GUARD_BOMB","Stupid fucking terrorist.","Quelle bande de minables, ces terroristes..."
"traveler:PRISON_GUARD_BOMB","Could not even add a display.","Même pas fichus d'installer un afficheur !"
"traveler:PRISON_GUARD_BOMB","@What should I do now?","@Qu'est-ce que je dois faire ?"
"traveler:PRISON_GUARD_BOMB","This is poorest bomb I ever see. A simple mind created this.","C'est la bombe la plus minable que j'aie jamais vue. C'est un débile qui a bricolé ça !"
"traveler:PRISON_GUARD_BOMB","Just cut the wires in order.","Vous n'avez qu'à couper les fils dans l'ordre."
"traveler:PRISON_GUARD_BOMB","Ok, all done. Back to work.","OK, c'est bon. Je retourne au boulot."
"traveler:PRISON_GUARD_BOMB","@We should close the checkpoint.","@Nous devrions fermer le poste-frontière."
"traveler:PRISON_GUARD_BOMB","Bullshit. I need to earn money today.","Ça va pas, non ! J'ai besoin de gagner de l'argent aujourd'hui."
"traveler:PRISON_GUARD_BOMB","Give bomb to me.","Donnez-moi la bombe."
"traveler:PRISON_GUARD_BOMB","I sell materials and give you cut.","Je vais revendre les pièces et je vous filerai une part."
"traveler:PRISON_GUARD_BOMB","What a piece of shit.","C'est vraiment de la camelote."
"traveler:PRISON_GUARD_BOMB","I doubt it is even worth much.","Je ne pense pas pouvoir en tirer grand-chose."
"traveler:PRISON_GUARD_BOMB","Call the next immigrant.","Appelez la personne suivante."
"traveler:TIME_BOMBER","DEATH TO ARSTOTZKA!","MORT À L'ARSTOTZKA !"
"traveler:BOSS_REPORTCITATIONS","You have received no citations.","Vous n'avez reçu aucune réprimande."
"traveler:BOSS_REPORTCITATIONS","You have received one citation.","Vous avez reçu une réprimande."
"traveler:BOSS_REPORTCITATIONS","You have received ${Game/NumCitations} citations.","Vous avez reçu ${Game/NumCitations} réprimandes."
"traveler:BOSS0","So.~","Bon, bon, bon...~"
"traveler:BOSS0","You are inspector here.~","Vous êtes Inspecteur ici.~"
"traveler:BOSS0","That makes you my responsibility.~","Vous êtes donc sous ma responsabilité.~"
"traveler:BOSS0","You make Arstotzka proud.~","Vous faites la fierté de l'Arstotzka.~"
"traveler:BOSS0","Hang it on wall here.","Accrochez-la sur le mur, ici."
"traveler:BOSS0","I return in 10 days.~","Je repasserai dans 10 jours.~"
"traveler:BOSS0","Maintain your diligence.","Maintenez votre diligence."
"traveler:BOSS0","Glory to Arstotzka.","Gloire à l'Arstotzka."
"traveler:BOSS0","Perhaps it was mistake to rely on lottery.","C'était peut-être une erreur de s'en remettre à la loterie..."
"traveler:BOSS0","Let this motivate you.~","Puisse ceci vous motiver.~"
"traveler:BOSS0","Do not embarrass me.","Ne me mettez pas dans l'embarras."
"traveler:BOSS0","It makes me look like fool to trust lottery.~","Je passe pour un idiot pour avoir cru en la loterie."
"traveler:BOSS0","Let this motivate you to improve.~","Puisse ceci vous motiver à vous améliorer.~"
"traveler:BOSS0","Do not embarrass me further.","Ne me mettez pas plus dans l'embarras."
"traveler:BOSS1","It is too early to come all the way out here.","Il est bien trop tôt pour faire tout ce chemin jusqu'ici."
"traveler:BOSS1","The smell at this checkpoint makes me sick.","L'odeur de ce poste-frontière me colle la nausée..."
"traveler:BOSS1","Where is plaque I gave you?","Où est la plaque que je vous ai remise ?"
"traveler:BOSS1","Why is it not on wall?","Pourquoi n'est-elle pas sur le mur ?"
"traveler:BOSS1","What is other shit hanging here?","Qu'est-ce que c'est que ces choses que vous avez accrochées là ?"
"traveler:BOSS1","These walls are for official plaques only.","Ces murs sont destinés à recevoir uniquement  des plaques officielles !"
"traveler:BOSS1","Your pay will be docked for violation.","Il y aura une retenue sur votre salaire pour cette violation du règlement."
"traveler:BOSS1","@It will not happen again.","@Cela ne se reproduira plus."
"traveler:BOSS1","At least you are performing well.","Bon... Au moins, votre performance est satisfaisante."
"traveler:BOSS1","Continue this honorable service.","Poursuivez cet honorable service."
"traveler:BOSS1","At least your performance is not terrible.","Au moins, votre performance n'est pas exécrable..."
"traveler:BOSS1","Do not slip further.","Tâchez de ne pas faire pire."
"traveler:BOSS1","And your performance is terrible.","En plus, votre performance est exécrable !"
"traveler:BOSS1","Maybe you have forgotten what your job is.","Peut-être avez-vous oublié en quoi consiste votre travail ?"
